t,rx,ry,r_yaw_deg,gx,gy,g_yaw_deg,x_err,y_err,xy_err,yaw_err_deg,path_err,linear_vel,angular_vel
14.909743706000427,5.495242050822054,-0.055598947434038565,8.588942909784114,5.6,0.0,-89.95437383553924,0.10475794917794534,0.055598947434038565,0.1185979378899227,-98.54331674532335,0.014401028724103454,0.07894736841420302,-0.03269230768857153
15.045177532000253,5.50305160768116,-0.05444243604800773,8.258390335671733,5.6,0.0,-89.95437383553924,0.0969483923188399,0.05444243604800773,0.11118889160365394,-98.21276417121099,0.015557540110134292,0.07894736841425994,-0.054999999998292956
15.183125898000526,5.5108676520580415,-0.05333060786030266,7.95648565130214,5.6,0.0,-89.95437383553924,0.08913234794195812,0.05333060786030266,0.1038688075622112,-97.91085948684139,0.01666936829783936,0.07894736841436208,-0.055192307693236665
15.330532731999938,5.517409891284442,-0.05242033120924584,7.969707754211133,5.6,0.0,-89.95437383553924,0.08259010871555805,0.05242033120924584,0.09782135340371616,-97.92408158975037,0.017579644948896175,0.07249999999528838,-0.02519230769822054
15.479540890000408,5.520822688102581,-0.05193337394263335,8.355352423888247,5.6,0.0,-89.95437383553924,0.07917731189741861,0.05193337394263335,0.09468960897778855,-98.30972625942749,0.018066602215508668,0.050263157891670754,0.03480769229215536
15.618705316000614,5.521109060875914,-0.05189111715738576,8.540461865327943,5.6,0.0,-89.95437383553924,0.07889093912408551,0.05189111715738576,0.09442705288063215,-98.4948357008672,0.01810885900075626,0.01868421052468645,0.04980769229140987
15.758767384000294,5.521109060875914,-0.05189111715738576,8.324500850465366,5.6,0.0,-89.95437383553924,0.07889093912408551,0.05189111715738576,0.09442705288063215,-98.27887468600463,0.01810885900075626,0.0014473684211238752,-0.00269230767825034
15.90549477400009,5.521109060875914,-0.05189111715738576,7.707469379020512,5.6,0.0,-89.95437383553924,0.07889093912408551,0.05189111715738576,0.09442705288063215,-97.66184321455977,0.01810885900075626,2.595146319831991e-16,-0.07269230765219159
16.05429458700064,5.521109060875914,-0.05189111715738576,6.689367450987515,5.6,0.0,-89.95437383553924,0.07889093912408551,0.05189111715738576,0.09442705288063215,-96.64374128652676,0.01810885900075626,2.595146319831991e-16,-0.14269230765108254
16.197434209999756,5.521109060875923,-0.05189111715738487,5.241547176607853,5.6,0.0,-89.95437383553924,0.07889093912407663,0.05189111715738487,0.09442705288062424,-95.19592101214711,0.01810885900075715,4.6888881666240766e-14,-0.2151923076506559
16.34004056999993,5.521109060875923,-0.05189111715738484,2.954123364023987,5.6,0.0,-89.95437383553924,0.07889093912407663,0.05189111715738484,0.09442705288062422,-92.90849719956324,0.018108859000757177,4.910932771549113e-14,-0.30457489874404475
16.482353374000468,5.521109060875923,-0.051891117157384856,1.085399478567719,5.6,0.0,-89.95437383553924,0.07889093912407663,0.051891117157384856,0.09442705288062424,-91.03977331410697,0.018108859000757163,2.5951463198320224e-16,-0.3627525544207088
16.62931893399991,5.521109060875923,-0.051891117157384856,-1.5942800553405712,5.6,0.0,-89.95437383553924,0.07889093912407663,0.051891117157384856,0.09442705288062424,-88.36009378019868,0.018108859000757163,-1.960931417267158e-15,-0.43275255442065347
16.777527726000244,5.521109060875923,-0.05189111715738488,-4.703677935597559,5.6,0.0,-89.95437383553924,0.07889093912407663,0.05189111715738488,0.09442705288062425,-85.25069589994169,0.018108859000757135,2.4799606812335627e-15,-0.5051923076501205
